Id,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14
21217,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
21219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21220,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
21221,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21225,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
21226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21227,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
21228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21233,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21234,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21242,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
21243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21249,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
21250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21251,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21252,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21255,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21256,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21257,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21260,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21261,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21273,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21275,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21277,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21279,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21280,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
21281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21283,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21284,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21285,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21286,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21288,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
21289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21290,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21293,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21294,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21296,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21297,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21305,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21306,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
21307,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21311,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21314,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21315,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21318,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21321,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
21322,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21323,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
21324,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21325,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21326,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21327,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21337,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
21338,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
21339,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21346,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21349,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21355,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
21356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21360,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
21361,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
21362,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21363,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21364,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
21365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21369,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21370,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
21371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21375,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21377,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21380,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21387,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
21388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21392,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
21393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21396,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21397,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21398,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21403,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21406,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
21407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21414,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
21415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21419,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
21420,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21421,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21422,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21430,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
21431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21432,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21433,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
21434,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
21435,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
21436,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21438,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
21439,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21440,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21441,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
21442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21443,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21444,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
21445,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
21446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21448,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
21449,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21454,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21457,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
21458,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21459,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
21460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21461,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21464,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21465,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21466,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21467,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
21468,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21470,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21474,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
21475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21480,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21485,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21486,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21488,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
21489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21490,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21494,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21496,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21498,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
21499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21503,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21505,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21506,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21508,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21509,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
21510,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
21511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21512,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21514,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
21515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21520,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21523,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21527,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21529,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21530,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21531,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
21532,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21533,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21535,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
21536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21541,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21542,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21546,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
21547,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21551,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21553,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21554,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
21555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21556,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21557,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21560,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
21561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21564,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
21565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21568,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21573,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
21574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21580,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21583,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
21584,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
21585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21587,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
21588,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21590,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
21591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21592,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21594,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21595,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
21596,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0
21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21599,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21602,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21604,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
21605,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
21606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21607,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21612,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21614,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21617,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
21618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21619,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
21620,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21628,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21632,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21635,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21636,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
21637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21638,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
